,date_occured,time_occured,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude
77503,1976-09-25,22:00,akron,oh,us,light,900.0,15 mins,large ball of light&#44 made no sound,2000-12-02,41.08138889999999,-81.5191667
77504,1979-09-25,20:30,cottage grove,mn,us,circle,300.0,5 minutes,Saucer shape in city of Cottage Grove&#44MN seen for 5 minutes,2007-11-28,44.8277778,-92.9436111
77505,1981-09-25,22:00,blue springs,mo,us,other,600.0,10 minutes,When I felt the bed sheets grazing my back&#44 I knew I was the one moving and not the bed.,2003-03-21,39.01694439999999,-94.28138890000001
77506,1987-09-25,18:00,alvarado,tx,us,light,600.0,10 min,Hey&#44 it&#39s Following Us&#33,2004-06-18,32.406388899999996,-97.2113889
77507,1988-09-25,14:00,polpero&#44 cornwall (uk/england),,,circle,6.0,6secopnds,At approximately 14.00 hrs whilst playing a game of table tennis outside&#44 i looked almost directly into the clear sky above me. As some,2002-05-14,50.331614,-4.51699
77733,1977-09-26,19:00,willimas lake (canada),bc,,unknown,120.0,1-2 minutes,Flying object makes impossible maneuvers.,2013-08-30,52.141674,-122.14168799999999
77734,1979-09-26,17:00,monsey,ny,us,disk,600.0,10min.,I saw a large sauser shaped craft hovering over power lines for 10 minutes&#44then it flew away rapidly.,2002-01-29,41.1111111,-74.0688889
77735,1985-09-26,21:25,austin,tx,us,chevron,1200.0,20 min.,Chevron flew 5 mph&#44 150 yards from me&#44 200 feet off the ground.,2008-01-21,30.266944399999996,-97.7427778
77943,1965-09-27,05:00,waterville,me,us,circle,300.0,3-5 minutes,Round blue circular object hovers and dissolves in Maine.,2003-10-07,44.5519444,-69.6322222
77944,1966-09-27,00:00,norfolk,va,us,oval,5400.0,90  &#44 min,My dad Lcdr Lund said it was real later in my life&#44 this was a Navy Secret.,2006-02-14,36.8466667,-76.2855556
77945,1966-09-27,01:00,red oak,ia,us,oval,180.0,2-3 minutes,Beeping sounds and unidentifiable greenish&#44 foggy  light that flooded area for approx. 3 min. in the early morning hours.,2001-02-18,41.0097222,-95.22527779999999
77946,1976-09-27,03:00,st. paul,mn,us,unknown,3600.0,1 hour or so,Their was a green fog. I saw what appeared to be an oval shaped object wrapped or swaddled in a somewhat goldish&#44 metallic material.,2004-04-27,44.944444399999995,-93.0930556
77947,1980-09-27,21:00,st. paul,mn,us,light,7200.0,2 hrs,ufo encounter with missing time,2001-04-28,44.944444399999995,-93.0930556
77948,1981-09-27,15:30,keystone,sd,us,oval,8.0,3-8 seconds,UFO photographed near Keystone&#44 South Dakota.,2007-04-27,43.8955556,-103.4177778
77949,1989-09-27,20:30,oak ridge (over classified y12 facility),tn,us,disk,1800.0,20 to 30 min,Huge Saucer with lights seen&#44 over Oak Ridge&#44 hovered&#44 lights changed&#44 and suddingly disappeared .,2004-04-30,36.0102778,-84.2697222
78124,1966-09-28,20:00,coventry,ri,us,circle,1200.0,approx.20 mins,It was night and we all saw a hugh silver highly shiny circle craft not more than 100 feet away from us it  was an incredible thing to,2004-03-02,41.7,-71.6833333
78125,1973-09-28,24:00,strongsville,oh,us,other,600.0,10 minutes?,A gray metal bell shaped object&#44 half as tall as it was wide&#44 no windows&#44 no sound&#44 hovered 25&#39 in the air.,2004-04-09,41.3144444,-81.8358333
78126,1978-09-28,18:00,chelmsford,ma,us,disk,900.0,15 min,1 mother ship with her smaller ones,2007-08-07,42.5997222,-71.3677778
78127,1985-09-28,18:30,sparta,wi,us,circle,1185.0,19:45,this object  was spherical&#44 luminous&#44slowed down&#44and fast when it left.,2006-10-30,43.944166700000004,-90.81277779999999
78128,1988-09-28,21:00,monroe,wi,us,circle,15.0,15 seconds,Orange light in distance made intstant 90 degree turn upwards and zoomed away at impossible speeds.,2006-02-14,42.601111100000004,-89.6383333
78365,1962-09-29,22:00,savannah (hunter afb),ga,us,oval,180.0,3 minutes,Hunter AFB&#44 Savannah Georgia 1962-1963: Luminous zig-zag disk,2013-10-23,32.0833333,-81.1
78366,1975-09-29,21:00,st. agatha,me,us,light,600.0,10 minutes,moved and stopped across the horizon at incredible rate of speed,2004-08-24,47.243055600000005,-68.3141667
78367,1979-09-29,10:00,new brighton,mn,us,disk,600.0,10 minutes,A close encounter with some backup.,2005-07-05,45.0655556,-93.2016667
78368,1979-09-29,17:00,haltom ciy,tx,,triangle,600.0,10 min.,METALLIC GRAY TRIANGLE SHAPED CRAFT FLYING SLOWLY.,2006-10-30,32.799574,-97.269182
78369,1981-09-29,00:00,edina,mn,us,disk,3600.0,1 hour,I am an extraterrestrial human being. The spacecraft that I came from is referenced by numerous cultures around the earth. From the anc,2012-07-04,44.8897222,-93.3497222
78370,1989-09-29,06:15,miami,fl,us,chevron,900.0,approx 15 min,Dark boomerang shaped UFO hovers over MIA airport then flies upward past arriving airliner,2004-04-27,25.7738889,-80.1938889
78573,1946-09-30,20:30,dome,az,us,flash,40.0,30-40 sec.,observed sudden&#44very bright flash of light from large &#44flying object that appeared to be on fire.,2001-08-05,32.7552778,-114.3613889
78574,1964-09-30,00:00,wilmington,de,us,unknown,10.0,5 to 10 sec.,I thought it was a star....until it MOVED....three times&#33,2004-01-22,39.7458333,-75.5469444
78575,1966-09-30,19:00,hohonfels (germany),,,cigar,50400.0,14 hours,Hohenfels training facility USAEURO,2007-02-24,49.203278000000005,11.849022
78576,1966-09-30,21:00,huntington,wv,us,circle,60.0,1 minute,Two circular objects noted in So. WV in 1966&#44 made 90 degree turns without changing speed.,2003-03-21,38.4191667,-82.4452778
78577,1967-09-30,23:00,lone rock,wi,us,oval,300.0,3 to5 min,I had just had my car tuned-up that day and my mother and I were on our way to work at an ammunition plant&#44 2nd shift.  When the car qu,2003-10-31,43.1833333,-90.1977778
78578,1968-09-30,19:00,lanigan (canada),sa,ca,diamond,15.0,15 seconds,The light came off in long&#44 slightly dark&#44 transparent rays for about 10-15 seconds.,2000-12-02,51.85,-105.03333300000001
78579,1968-09-30,21:00,edison,nj,us,disk,1800.0,30 minutes,Sighting of a disc shaped object by three people.,2007-08-07,40.5186111,-74.4125
78580,1968-09-30,21:00,edison,nj,us,disk,1800.0,half an hour,This object was seeen by three people of good reputation who were at a gas statiion in the Clara Barton section of Edison&#44 New Jeresey.,2005-11-08,40.5186111,-74.4125
78581,1968-09-30,21:00,edison,nj,us,disk,1800.0,half an hour,Three people saw a light go down in a nearby woods&#44 and approaching it found it was a saucer shaped object.,2007-08-07,40.5186111,-74.4125
78582,1971-09-30,07:30,st. marys,pa,us,cigar,300.0,3 -5 minutes,Cigar shaped object in the sky&#44 hovering&#44 not moving at all.,2005-09-02,41.4277778,-78.56111109999999
78583,1973-09-30,22:30,wooster,oh,us,triangle,60.0,1 minute,Driving on a back road in rural Wayne county&#44 we had been driving along a stretch of woodland when we entered some cleared farmland.  A,1998-11-01,40.805,-81.9352778
78584,1974-09-30,01:00,baskin,la,us,oval,600.0,5 to ten minutes,Hello sir I may be 30 years late but i have to tell someone that will believe me.  I`ve tried to tell my story and all i got was my let,2005-10-20,32.258888899999995,-91.7475
78585,1974-09-30,17:00,puerto rico,,,sphere,60.0,abt 1 min.,Gold sphere traveling at tremendous speed sighted over Puerto Rico in Fall of 1974,2008-08-12,18.220833,-66.590149
78586,1979-09-30,19:00,ballentine,sc,us,oval,1.0,1 second,Silver Craft almost hit by our boat&#44 and disappears into the sky in a flash&#44 on Lake Murray S.C.,2013-02-18,34.1241667,-81.2375
78587,1979-09-30,21:03,joliet,il,us,egg,5.0,5 seconds,Cold Case UFO Joliet&#44 IL.,2007-02-01,41.525,-88.0816667
78588,1983-09-30,20:00,hamersville,oh,us,sphere,180.0,2 to 3 minutes,Glowing red sphere with three white lights on the bottom in the formation  of a triangle...,2005-05-24,38.917777799999996,-83.9833333
78589,1985-09-30,06:00,amherst,ma,us,rectangle,10.0,less than 10 seconds,Drum like Object with Vertical Rectangle Light Panels.,2012-12-20,42.3802778,-72.5236111
78590,1988-09-30,21:00,new castle,de,us,triangle,30.0,30 seconds,Silent and hovering.,2013-07-22,39.661944399999996,-75.5666667
78591,1989-09-30,22:00,mcalpin,fl,us,unknown,120.0,2 minutes,Silent orange rotating light over McAlpin&#44 Florida field.,2008-02-14,30.138888899999998,-82.9519444
78836,1967-09-03,21:00,crestone (near alamosa),co,us,fireball,30.0,30 seconds,Saw 3 house size balls of fire come straight down&#44 turn to fly horizontal straight at us for 40 miles in 3-4 seconds then pass out of s,1999-01-28,37.9963889,-105.6991667
78837,1969-09-03,20:00,rosedale (canada),on,ca,cylinder,300.0,about 5 min.,Elongated oval object with a soft orange/red glow&#44 moving silently.,2005-04-16,49.2,-121.74
78838,1972-09-03,15:00,mayaguez (puerto rico),pr,us,oval,5.0,00:05,It came out of nowhere as I stood in the open lot&#44 I just stood there in awe&#44 unable to  move&#44 a 12 years old witnessing a once in a li,2000-12-20,18.203055600000003,-67.14
78839,1973-09-03,09:00,elyria,oh,us,,10800.0,3 hours,I was on my way to school in 1973 when  something strange happened. 500 Lights On Object0: Yes,2008-04-17,41.368333299999996,-82.1077778
78840,1974-09-03,22:00,murfreesboro,tn,us,disk,300.0,5 minutes,The dish shaped object with 3 portholes visible followed us for approximately 5 miles and then vanished.,2005-09-02,35.845555600000004,-86.39027779999999
78841,1980-09-03,21:25,kansas city,mo,us,sphere,60.0,1 minute,Summer of 1980...First and thankfully last encounter. Kansas City&#44 Missouri,2003-09-24,39.0997222,-94.5783333
78842,1984-09-03,23:00,plumas eureka state park camp grounds,ca,,triangle,240.0,4 minutes,Huge triangular UFO travelling extremely slow&#44 but with impossible right and left darting movements.,1999-11-23,36.778261,-119.41793200000001
78843,1988-09-03,15:30,harvard,ma,us,sphere,180.0,3 minutes,Bright silver craft witnessed by many people. Sorry no police that I know of&#44but one correction officer.That would by me.,2013-12-12,42.5,-71.58333329999999
79047,1962-09-04,15:30,st. louis,mo,us,sphere,3600.0,1 hour plus,Observation of spherical white colored craft in geostationary position for 1 hour plus.,2006-05-15,38.6272222,-90.1977778
79048,1975-09-04,00:00,palmyra,nj,us,circle,600.0,10 mins,Object was seen flying at high altitude above drive in projection screen in the distance.,1999-08-30,40.006944399999995,-75.02861109999999
79049,1975-09-04,02:00,union grove,al,us,cigar,1200.0,20 minutes,Two brothers observe cigar-shaped UFO late at night after work.,2010-02-14,34.4016667,-86.4491667
79050,1980-09-04,17:30,orlando (south-southeast),fl,us,rectangle,15.0,10-15 sec.,Saw a multi-colored&#44 rectangular object flying through the sky from the NE to the SW...,2000-02-27,28.538055600000003,-81.3794444
79051,1981-09-04,17:00,raynham,ma,us,disk,120.0,2 min.,There was a silver disk shaped object silently suspended in mid air positioned at a downward slant ot very far from the treeline.,2007-08-07,41.9486111,-71.0736111
79052,1983-09-04,15:10,maroa,il,us,disk,30.0,:30 seconds,Enormous luminous disc seen over farmstead in broad daylight,2009-04-14,40.0363889,-88.9569444
79053,1984-09-04,22:00,alamo lake,az,,,1200.0,20 min.,UFO Traveled from land to water chasing and stopping our fishing boat.,2002-04-25,34.270891999999996,-113.569874
79261,1957-09-05,17:30,los gatos (west of),ca,us,disk,60.0,one minute or less,3 craft seen in day light&#44 very low altitude and as clear in detail and color as a car on the road.,2006-10-30,37.2266667,-121.9736111
79262,1960-09-05,21:00,buffalo,ny,us,oval,180.0,3 minutes,Precise movements of a &quot;craft&quot; apparently observing a large tank like structure.,2005-09-15,42.8863889,-78.87861109999999
79263,1964-09-05,21:00,new york city (throggs neck bridge),ny,us,disk,180.0,1/2 hour,Lengthy observation of low flying&#44 large spacecraft hovering just above Throggs Neck Bridge: September&#44 1964,2009-12-12,40.7141667,-74.0063889
79264,1965-09-05,08:25,spotswood,nj,us,cylinder,10.0,10 seconds,Silent Cylinder Hovers over Schoolyard in Central NJ,2010-02-14,40.3916667,-74.3988889
79265,1966-09-05,00:00,bakersfield,ca,us,circle,180.0,3 min?,1966&#44 I was 11 flashing multicolored lites&#44 red green blue&#44 I think white not sure&#44 moved from stationary positon. fast&#33,2004-09-29,35.3733333,-119.01777779999999
79266,1966-09-05,21:00,columbus,ne,us,circle,1800.0,30 minutes,Circular craft&#44 nighttime sighting&#44 close range&#44 red&#44 green&#44 yellow lights&#44 probable abduction&#44 missing time,2004-04-27,41.4297222,-97.3680556
79267,1967-09-05,17:00,corydon,ky,us,disk,30.0,30 seconds,Saw a silver disk pass east to west over me on a sunny September aftermoon,2004-04-27,37.743333299999996,-87.70388890000001
79268,1974-09-05,21:00,saskatoon (canada),sk,ca,triangle,120.0,2 minutes,Black triangle with a white light on each point&#44 trails from back two points,2003-04-22,52.133333,-106.66666699999999
79269,1975-09-05,20:00,sonoma mountain,ca,,light,600.0,10 minutes,We found ourselves looking at a huge&#44 round&#44 pure&#44 white light as big as a mansion&#44 hovering over the retreat.,2004-06-18,38.32297,-122.57498400000001
79270,1976-09-05,02:00,broadview heights,oh,us,disk,180.0,3 minutes,Low flying metalic saucer slowly flying over apartment complex  (30 feet in air and silent),2005-05-28,41.313888899999995,-81.6852778
79271,1976-09-05,21:00,birmingham (uk/england),,gb,circle,2400.0,40 minutes,Had a close encounter with UFO which moved silently and seemed to be following and watching me.,2005-07-05,52.466667,-1.916667
79272,1980-09-05,17:00,morgan hill,ca,us,disk,900.0,fifteen minutes,ufo sighting in small town on the busiess holiday weekend.,2010-11-21,37.1305556,-121.65333329999999
79273,1985-09-05,01:30,juneau,ak,us,circle,7200.0,2 hours,My Brother and I believed we saw something that sped up time with light&#39s from a ship. While we were in transit with a Vessel to Seattl,1999-04-26,58.301944400000004,-134.4197222
79274,1985-09-05,02:15,rutland,vt,us,triangle,80.0,80 sec,The light the triangle shape no sound&#44 even a hotair bollon make noise,2000-12-02,43.610555600000005,-72.9730556
79479,1966-09-06,21:00,pasco,wa,us,disk,120.0,2 min,I WAS WITH MY FGIFL FRIEND AND HER PARENTS AT A SMALL PICNIC GROUND NEAR PASCO WA.IT WAS ALREADY DARK OUT &#44 I WAS FACING NORTH SHE WAS,2000-08-19,46.2397222,-119.09944440000001
79480,1967-09-06,18:00,beatrice,ne,us,disk,120.0,1-2minutes,sighting of disc in Beatrice Nebraska,2004-04-27,40.268055600000004,-96.7466667
79481,1989-09-06,19:00,bellevue,wa,us,sphere,25.0,20-25 sec.,A huge Globe-shaped object is seen at very high altitude-stationary and soundless in the hazy&#44 evening sky of late summer,2003-11-08,47.610555600000005,-122.19944440000002
79668,1958-09-07,19:00,arthur,nd,us,unknown,900.0,5-15 min.,Two lights of alternating color traveling and stopping at unexplainable rates of speed.,2003-10-31,47.1041667,-97.2177778
79669,1967-09-07,17:00,baltimore,md,us,unknown,300.0,5 mins,Strange looking craft and possible lost time,2008-08-12,39.2902778,-76.6125
79670,1970-09-07,23:11,pittsburgh,pa,us,disk,15.0,15 seconds,Saucer shaped object with orange lights.,2014-02-07,40.4405556,-79.9961111
79671,1974-09-07,22:30,toronto (canada),on,ca,unknown,2.0,secconds,intense flashing lights&#44 knocked off our chairs,2003-07-16,43.666667,-79.416667
79672,1981-09-07,03:00,solomon,ks,us,other,120.0,several minutes,it was scary&#44 and i was 5&#33,2001-02-18,38.919444399999996,-97.3708333
79673,1982-09-07,18:00,palm desert,ca,us,disk,30.0,30 secondds,Five golden (like harvest moon)  saucer-shaped objects flying in V-formation from West to East over distant mountain range (15 miles?),1998-03-07,33.7222222,-116.3736111
79674,1983-09-07,19:30,sydney (australia),,au,light,15.0,15 seconds,Moving light in Sydney&#44 Australia,2012-03-13,-33.861481,151.205475
79880,1966-09-08,20:30,hundred,wv,us,oval,30.0,30 sec,Object traveled across hills at moderate speed illuminating tree tops as it passed.,2008-10-31,39.6836111,-80.4591667
79881,1967-09-08,15:00,hermosa beach,ca,us,cigar,120.0,1-2 minutes,5 Red Glowing Cigar Shaped Ships Sighted at Hermosa Beach in 1967,2004-01-22,33.8622222,-118.3986111
79882,1970-09-08,22:00,kirkby (merseyside) (uk/england),,gb,egg,120.0,2 minutes,WHILE TRAWLING THROUGH UFO WEB SITES I CAME ACROSS A REPORT WHICH OCCURED ON SEPTEMBER 8 1970&#44IT INVOLVED A LIGHTNING JET THAT WAS SCRA,2006-12-07,53.083332999999996,-1.266667
